category,title,context,group,url,contact
IRB計畫申請案,若中央研究院與合作機構通過之說明同意書計畫名稱不同，該如何處理?,"若中央研究院與合作機構通過之說明同意書計畫名稱不同，這表示兩個機構分別審查的其實是兩個不同的研究計畫，依人體研究法規定，若無特別約定，僅可使用該研究計畫之研究計畫說明同意取得之研究材料進行研究。

也就是說，中央研究院的研究人員只能使用中研院審查通過的說明同意書所涵蓋的研究材料，而合作機構的研究人員只能使用合作機構審查通過的說明同意書所涵蓋的研究材料。

**以下是一些可能的解決方案：**

1. **統一計畫名稱：** 雙方協商後，將兩個機構的說明同意書計畫名稱統一，並重新送審。這需要修改說明同意書，並重新獲得雙方的IRB批准。
2. **簽訂資料共享協議：**  雙方簽訂資料共享協議，明確約定研究材料的共享範圍和使用條件。 
3. **分別進行研究：** 如果研究材料是完全獨立的，可以考慮分別進行研究，並各自使用通過的說明同意書。

**建議您諮詢中央研究院IRB的相關人員，以獲得更專業的建議。** 他們可以協助您理解相關規定，并制定最合適的解決方案。 ",學術,https://irb.sinica.edu.tw/posts/148319,"IRB專線 886-2-27898722
 林瑞燕 02-27899374(研究對象保護、實地訪查、異常事件)
 林郁婷 02-27898703(人文組申請案)
 廖靖君 02-27898021(生命組申請案)
 賴穎慧 02-27872543(數理組申請案)"
IRB計畫申請案,在何種情況下，可使用不同研究計畫所取得之研究材料進行研究?,"使用不同研究計畫所取得之研究材料進行研究，常見情況有：
  
 研究計畫執行結束後，依研究對象說明同意書徵得同意保存使用之內容執行(請注意約定之保存期限、使用對象、使用範圍、使用條件)
 若研究計畫尚未執行結束，在不影響原計畫執行下，可在原計畫研究對象同意範圍經原IRB同意(IRB將評估是否需通知或徵詢研究對象再同意)使用。",學術,https://irb.sinica.edu.tw/posts/148319,"IRB專線 886-2-27898722
 林瑞燕 02-27899374(研究對象保護、實地訪查、異常事件)
 林郁婷 02-27898703(人文組申請案)
 廖靖君 02-27898021(生命組申請案)
 賴穎慧 02-27872543(數理組申請案)"
IRB計畫申請案,使用已收集之檢體/衍生物(如細胞株)或資料，是否需再徵詢原檢體/資料提供者同意(re-consent)?,"若再利用該檢體/衍生物(如細胞株)或資料所進行之研究在原同意使用範圍，則無須再徵詢原檢體提供者同意；
 若檢體/衍生物(如細胞株)或資料並未去連結處理，而再利用該檢體/衍生物(如細胞株)或資料所進行之研究超出原同意使用範圍時，仍需再徵詢原檢體提供者同意。
 若檢體/衍生物(如細胞株)或資料已去連結處理，因無法再徵詢原檢體/資料提供者再同意，該檢體/衍生物(如細胞株)或資料所進行之研究再利用僅可於原同意使用範圍內使用。",學術,https://irb.sinica.edu.tw/posts/148319,"IRB專線 886-2-27898722
 林瑞燕 02-27899374(研究對象保護、實地訪查、異常事件)
 林郁婷 02-27898703(人文組申請案)
 廖靖君 02-27898021(生命組申請案)
 賴穎慧 02-27872543(數理組申請案)"
IRB計畫申請案,中央研究院人員採血規定?,人體研究採血，依人體研究法規定，經IRB審查通過後，可由有專業證書之醫事人員(醫師、醫檢師、護理師)依計畫執行。若採血人員為護理師，須有醫師知情。,學術,https://irb.sinica.edu.tw/posts/148319,"IRB專線 886-2-27898722
 林瑞燕 02-27899374(研究對象保護、實地訪查、異常事件)
 林郁婷 02-27898703(人文組申請案)
 廖靖君 02-27898021(生命組申請案)
 賴穎慧 02-27872543(數理組申請案)"
IRB計畫申請案,若招募自己實驗室/研究室同仁為研究對象，該如何進行?,"根據中央研究院醫學研究倫理委員會和人文社會科學研究倫理委員會的規定，PI 和 co-PI 的研究計畫應避免招募其所屬或其他具指揮、監督或指導關係之人為研究對象。 

如果您需要收自己實驗室/研究室人員為研究對象，您需要：

1. **說明一定須招募自己實驗室/研究室同仁為研究對象之理由**: 
    * 舉例來說，您需要說明招募自己實驗室/研究室人員為研究對象的原因。
2. **證明該同仁在自由意願下參與之機制**: 
    * 您需要確保自己實驗室/研究室人員為研究對象研究是自願的，並且沒有受到任何壓力或影響。
    * 建議使用書面同意書，讓研究對象清楚了解研究內容、風險、利益和權利，並簽署確認。

**然而，**  考慮到自己實驗室/研究室人員可能會受到同事間有形及無形被迫參與的壓力，建議盡量避免招募自己實驗室/研究室人員為研究對象。 

您可以考慮其他替代方案，例如：

* 招募其他研究所/研究中心的同仁。
* 招募其他研究機構或大學的學生或研究人員。
* 透過網路或其他管道招募志願者。

希望以上資訊能幫助您！",學術,https://irb.sinica.edu.tw/posts/148319,"IRB專線 886-2-27898722
 林瑞燕 02-27899374(研究對象保護、實地訪查、異常事件)
 林郁婷 02-27898703(人文組申請案)
 廖靖君 02-27898021(生命組申請案)
 賴穎慧 02-27872543(數理組申請案)"
IRB計畫申請案,研究計畫若涉及原住民族，送審IRB應注意那些事項?,"研究計畫若涉及原住民族，須注意是否需諮詢及取得原住民族族群同意。此族群同意與IRB審查不同，但為計畫執行之一環。建議：
  
 若確認研究計畫會執行族群同意，請於計畫書中列入將執行族群同意之規劃送IRB審查。
 若不需執行族群同意，請檢附原住民族委員會判定該計畫不適用原住民族基本法第21條第一項規定之學術研究文件。
 若原住民族委員會要求IRB協助判定研究計畫屬於人體研究或人類研究，請於IRB申請文件中註明此需求。
 人體研究之諮詢及取得原住民族同意相關資訊請參考網頁。",學術,https://www.cip.gov.tw/zh-tw/index.html,"IRB專線 886-2-27898722
 林瑞燕 02-27899374(研究對象保護、實地訪查、異常事件)
 林郁婷 02-27898703(人文組申請案)
 廖靖君 02-27898021(生命組申請案)
 賴穎慧 02-27872543(數理組申請案)"
實驗動物照護及使用委員會,委員會宗旨,確保合理且人性化之動物使用方式，維護本院研究水準，並支持使用實驗動物之3Rs (替代Replacement、減量Reduction、精緻化Refinement) 概念趨勢，協助本院研究計畫相關之動物實驗進行。,學術,https://iacuc.sinica.edu.tw/pages/2763,"執行秘書 蔡碧芳 
 聯絡電話 : (02) 2789-8700
 電子信箱 : iacuc@gate.sinica.edu.tw
 
 行政人員 林以琁 
 聯絡電話 : (02) 2787-2564
 電子信箱 : syuan@gate.sinica.edu.tw"
實驗動物照護及使用委員會,委員會設置要點,"中央研究院實驗動物照護及使用委員會設置要點
 一、 為統籌中央研究院（以下簡稱本院）實驗動物照護及使用，協助提升實驗動物之品質，確保合理且人性化之動物使用方式，維護相關研究水準，以及實驗動物相關技術服務與技術開發之水準及效益，特依據農業部「實驗動物照護及使用委員會或小組設置及管理辦法」訂定本設置要點 （以下簡稱本要點）。
 
 二、 本院實驗動物照護及使用委員會（以下簡稱本委員會）任務如下：
 (一) 審核本院進行實驗動物之科學應用。
 (二) 提供本院有關動物實驗設計之科學應用諮詢意見及訓練計畫。
 (三) 提供本院有關實驗動物管理標準作業程序及飼養設施之改善建議。
 (四) 監督本院實驗動物依規定取得、飼養、管理及是否確依審核結果進行動物科學應用。
 (五) 提供本院執行實驗動物科學應用之年度監督報告，於年度結束後三個月內報中央主管機關備查，並副知所屬直轄市或縣（市）主管機關。
 (六) 每半年應實施內部查核一次，查核結果應列為年度監督報告之附件，並應保存該查核結果六年以上備查。軟體查核項目包括機構政策與職責、動物健康與照護及動物飼養管理，硬體查核項目包括動物飼養區域與供應區域、儀器與設備及動物手術或實驗場所。
 (七) 使用猿猴、犬、貓進行科學應用時，應將審核通過之該等動物實驗申請表影本列為年度監督報告之附件。
 (八) 受理本院違反法令相關規定之動物科學應用爭議案件。
 (九) 依中央主管機關所定實驗動物照護及使用指引，督導本院之科學應用。
 
 三、 本委員會由院內研究人員或研究技術人員三人以上組成，其中應包括獸醫師及非隸屬於本院之人士（應優先由非動物實驗研究背景者擔任，且不得具獸醫師資格）各一人以上，由院長任命之。委員任期二年，每期得有一至二位員額之更替，期滿得續聘。委員名冊須報直轄市或縣（市）主管機關核轉中央主管機關備查，並副知動物房舍所在地直轄市或縣（市）主管機關，如有任何異動時亦同。
 
 四、 本委員會置召集委員一人，任期二年，綜理委員會業務，由院長就委員中聘兼之。置執行秘書一人，由經中央主管機關指定之動物實驗管理訓練十二小時以上，並取得合格證書之本委員會成員兼任，負責各項任務之整合、協調及執行，並擔任本委員會之聯絡窗口。
 
 五、 本委員會以每年至少開會二次為原則，必要時得召開臨時會議，並得視需要邀請有關行政主管、相關研究及專業人員列席。會議由召集委員負責召集並擔任主席，以審查本院研究計畫申請案中之相關動物實驗，會議應有過半數以上委員出席始得開會，出席委員過半數通過始得決議。
 
 六、 本委員會審核本院之動物科學應用時，應由本院各單位利用實驗動物進行科學應用者事先提出申請，申請內容包括計畫名稱、計畫主持人、實驗動物種類、品種、數量、實驗設計、執行期限、負責進行動物實驗之相關人員名冊、依動物保護法第十五條第一項規定所進行之替代、減量及精緻化之評估說明等資料，經本委員會審議核可，始得進行；經核可之內容變更時，亦同。
 本委員會審議時，應優先建議使用非活體動物替代方式，並得依據科學應用影響動物生理程度，由一位以上具備與申請利用動物科學應用專業有關或實驗動物福利背景，且非隸屬於本院之專家，提供諮詢意見。
 申請表格由本委員會依農業部建議表格參酌委員意見訂定製作之，以透過線上審查系統為運作原則。
 
 七、 本委員會發現本院各單位進行實驗動物之科學應用，有違反本要點相關規定時，經限期改善，逾期仍未改善者，得終止其實驗動物之使用。
 
 八、 實驗動物使用許可審查程序如下：
 (一) 每件申請案由召集委員就本委員會委員中指定一位主審委員，一位複審委員，就計畫申請資料進行審查，並書寫審查意見。若有需要改善者，先將意見交給申請人，供其參考修正或答覆。若計畫內容涉及生物安全三級（BSL‐3）或更高等級之操作則需另納入兩位具相關專業之專家，審查方式同上。
 (二) 主審與複審無異議者，案件得定期於內部網站或電郵周知所有委員並無異議後視為審查通過。主審與複審有異議者應交付本委員會討論議決。有重大爭議者得請計畫主持人到會說明討論之。
 (三) 審查通過之案件由本委員會線上發給同意書提供下載。
 
 九、 設置有實驗動物設施之研究所、研究中心（以下簡稱研究所、中心），應成立實驗動物管理委員會（以下簡稱動物管委會）。委員由研究所、中心主管指派所屬單位人員至少三名擔任，其中一名擔任主席，委員出缺時，其繼任者之任期至原任期屆滿之日止。主席負責協調及綜理各研究所、中心之實驗動物相關業務。
 動物管委會依本委員會研訂政策及實施規定，訂定各研究所、中心之實驗動物管理規定及標準作業程序。
 動物管委會每年至少召開一次會議，必要時得召開臨時會。
 各研究所、中心之實驗動物管理規定及標準作業程序、委員名單及會議決議事項，應提報本委員會備查。",學術,https://iacuc.sinica.edu.tw/pages/2764,"執行秘書 蔡碧芳 
 聯絡電話 : (02) 2789-8700
 電子信箱 : iacuc@gate.sinica.edu.tw
 
 行政人員 林以琁 
 聯絡電話 : (02) 2787-2564
 電子信箱 : syuan@gate.sinica.edu.tw"
實驗動物照護及使用委員會,委員會成員,"本屆委員會成員共有31位，含(1)內部委員 : 來自院內不同所（處）中心，包含分生所、生醫所、植微所、細生所、生化所、基因體中心、農生中心及多樣中心，計19位；(2)外部委員: 來自不同多元專業領域，計9位，以及首席獸醫師、執行秘書與行政人員，各1位。委員任期自113年1月1日至114年12月31日止。
 
 按設置要點第六條：本委員會審議時，應優先建議使用非活體動物替代方式，並得依據科學應用影響動物生理程度，由一位以上具備與申請利用動物科學應用專業有關或實驗動物福利背景，且非隸屬於本院之專家，提供諮詢意見。目前本委員會成員各具專業背景，院內同仁如需洽詢，請聯絡本會相關業務同仁代為聯繫 :
 
 首席獸醫師 葉蕙瑜
 聯絡電話 : (02) 7750-5516
 電子信箱 : huiyuyeh@ibms.sinica.edu.tw
 
 執行秘書 蔡碧芳 
 聯絡電話 : (02) 2789-8700
 電子信箱 : iacuc@gate.sinica.edu.tw
 
 行政人員 林以琁 
 聯絡電話 : (02) 2787-2564
 電子信箱 : syuan@gate.sinica.edu.tw",學術,https://iacuc.sinica.edu.tw/pages/2765,"執行秘書 蔡碧芳 
 聯絡電話 : (02) 2789-8700
 電子信箱 : iacuc@gate.sinica.edu.tw
 
 行政人員 林以琁 
 聯絡電話 : (02) 2787-2564
 電子信箱 : syuan@gate.sinica.edu.tw"
實驗動物照護及使用委員會,動物實驗計畫書受理及審查,"依中央研究院實驗動物照護及使用委員會動物實驗計畫審查要點辦理。 
 動物實驗計畫書目前以線上系統進行申請與審查作業，申請流程與審查期程請參閱以下相關說明與檔案下載。
 本委員會之聯絡方式如下 電話 : (02)-2789-8700，E-Mail : iacuc@gate.sinica.edu.tw。歡迎計畫主持人來電洽詢或以電子郵件來信申請線上系統帳號，方可登入 eProtocol 動物實驗線上申請審查系統 上線使用。",學術,https://iacuc.sinica.edu.tw/posts/142227,"執行秘書 蔡碧芳 
 聯絡電話 : (02) 2789-8700
 電子信箱 : iacuc@gate.sinica.edu.tw
 
 首席獸醫師 葉蕙瑜 
 聯絡電話 : (02) 7750-5516
 電子信箱 : huiyuyeh@ibms.sinica.edu.tw
 
 行政人員 林以琁 
 聯絡電話 : (02) 2787-2564
 電子信箱 : syuan@gate.sinica.edu.tw"
實驗動物照護及使用委員會,動物實驗計畫書新案審查程序,"實驗動物使用許可之新案審查程序說明如下：
 一、每件申請案由召集委員就本委員會委員中指定一位主審委員，一位複審委員，就計畫申請資料進行審查，並書寫審查意見。若有需要改善者，先將意見交給申請人，供其參考修正或答覆。若計畫內容涉及生物安全三級（BSL-3）或更高等級之操作則需另納入兩位具相關專業之專家，審查方式同上。
 二、主審與複審無異議者，案件得定期於內部網站或電郵周知所有委員並無異議後視為審查通過。主審與複審有異議者應交付本委員會討論議決。有重大爭議者得請計畫主持人到會說明討論之。
 三、審查通過之案件由本委員會線上發給同意書提供下載。",學術,https://iacuc.sinica.edu.tw/posts/142227,"執行秘書 蔡碧芳 
 聯絡電話 : (02) 2789-8700
 電子信箱 : iacuc@gate.sinica.edu.tw
 
 首席獸醫師 葉蕙瑜 
 聯絡電話 : (02) 7750-5516
 電子信箱 : huiyuyeh@ibms.sinica.edu.tw
 
 行政人員 林以琁 
 聯絡電話 : (02) 2787-2564
 電子信箱 : syuan@gate.sinica.edu.tw"
實驗動物照護及使用委員會,動物實驗計畫書增補案案審查程序,"實驗動物使用許可之增補案審查程序說明如下:
 就同案已取得使用同意之protocol者，如有增減動物實驗操作人員資料、增減動物品系、增加動物使用數量、計畫核定期限修正、增減一般性實驗步驟等情形者，可直接上線進行增補。",學術,https://iacuc.sinica.edu.tw/posts/142227,"執行秘書 蔡碧芳 
 聯絡電話 : (02) 2789-8700
 電子信箱 : iacuc@gate.sinica.edu.tw
 
 首席獸醫師 葉蕙瑜 
 聯絡電話 : (02) 7750-5516
 電子信箱 : huiyuyeh@ibms.sinica.edu.tw
 
 行政人員 林以琁 
 聯絡電話 : (02) 2787-2564
 電子信箱 : syuan@gate.sinica.edu.tw"
實驗動物照護及使用委員會,動物實驗計畫書申請其他應注意事項,"依動物保護法第三條第一、第三、第四款之定義，利用(a.)脊椎動物從事活體實驗者，(b.) 胚胎神經系統已發育至能感知痛覺者，視同活體動物，(c.) 利用脊椎動物之器官或組織從事實驗時，如自行施以手術或安樂死比摘取器官組織者，視同活體動物，(d.) 學生實驗課涉及脊椎動物之活體實驗者，(e.) 利用脊椎動物作繁殖或營養實驗者，皆為本委員會審查之對象。
 
 另依法令規範，凡進行生物實驗前，不論是否涉及基因重組實驗，亦不論資助機關是否要求，計畫主持人須至本院生物安全會提送「研究計畫生物實驗安全審查表」，取得審核同意後，才能進行實驗；變更案，亦同。
 
 本院各單位進行實驗動物之科學應用，若有違反動物使用相關規定時，經本會諭令限期改善，逾期仍未改善者，得終止其實驗動物之使用。",學術,https://iacuc.sinica.edu.tw/posts/142227,"執行秘書 蔡碧芳 
 聯絡電話 : (02) 2789-8700
 電子信箱 : iacuc@gate.sinica.edu.tw
 
 首席獸醫師 葉蕙瑜 
 聯絡電話 : (02) 7750-5516
 電子信箱 : huiyuyeh@ibms.sinica.edu.tw
 
 行政人員 林以琁 
 聯絡電話 : (02) 2787-2564
 電子信箱 : syuan@gate.sinica.edu.tw"
實驗動物照護及使用委員會,動物實驗計畫書填寫注意事項,"1.填寫計畫書時，應確保內容完整，並符合3R原則(替代、減量、精緻化)。
 2.申請人在提交申請時，必須保證所填資料完全真實，並確認計畫的執行與運作符合《動物保護法》及相關法規。
 3.擬使用動物數量建議應引用參考論文數據、統計上必要性之數量依據，或其他相關資料或原則稍加說明申請計畫數量決定之基礎，特別是實驗組數、每組隻數、重複次數、頻率或採樣可得濃度、細胞數等等數量計算之依據。
 4.必須詳細描述所有對動物進行的操作步驟。例如：採血時，需說明採血的時機、方式、頻率、部位及採血量；對於注射或管餵，需描述劑量、方式、次數及間隔。
 5.若計畫涉及繁殖，應填寫繁殖計畫書。
 6.若計畫涉及手術，應填寫手術計畫書，詳細描述術前準備、無菌程序、手術內容、術中照護及術後照護。
 7.眼窩採血可能導致疼痛及多種併發症，考量動物福利，建議不使用。如必須使用，應在麻醉下進行，或改用臉頰採血（Submandibular Blood Collection）。
 8.使用麻醉劑、止痛劑及抗生素時，需詳細說明其劑量及頻率。",學術,https://iacuc.sinica.edu.tw/pages/2842,"首席獸醫師 葉蕙瑜 
 聯絡電話 : (02) 7750-5516
 電子信箱 : huiyuyeh@ibms.sinica.edu.tw"
實驗動物照護及使用委員會,獸醫照護計畫,"因應中研院動物設施分佈廣泛，為加強獸醫學照護管理，特建立專責獸醫師分層制度。首席獸醫師將透過定期會議、巡察及通報系統來提升管理品質。每個動物設施均設置一名專責獸醫師/代理人，以協助各設施的獸醫學照護，並與首席獸醫師建立直接且頻繁的聯繫機制，確保獸醫人員能及時且準確地掌握動物的健康、行為、福祉、適當治療及人道安樂死等相關事宜。
 設施的獸醫照護計畫涵蓋臨床照護與管理、動物取得和運輸、預防醫學、外科手術、疼痛評估、麻醉止痛及藥物管理，以及人道安樂死等內容。",學術,https://iacuc.sinica.edu.tw/pages/2842,"首席獸醫師 葉蕙瑜 
 聯絡電話 : (02) 7750-5516
 電子信箱 : huiyuyeh@ibms.sinica.edu.tw"
生物安全會,中央研究院生物實驗室及生物材料庫工作人員之生物安全訓練及考核規定,"目的：
 為確保中研院研究所(中心)涉及使用、保存感染性生物材料之生物實驗室及生物材料庫，其新進及在職人員之生物安全認知及技能，符合法規及本院規定。
 
 對象：
 中研院研研究所(中心)涉及保存、使用、處分感染性生物材料之生物安全第1等級(BSL-1)實驗室、生物安全第2等級(BSL-2)實驗室、動物生物安全第1等級(ABSL-1)實驗室、動物生物安全第2等級(ABSL-2)實驗室(以下統稱實驗室)及第一級危險群(RG1)病原體、第二級危險群(RG2)病原體生材庫之新進及在職工作人員。
 
 訓練課程：
 1.指定課程：限新進人員，課程詳見本院生安會網頁(https://biosafety.sinica.edu.tw/)首頁之「生安課程>生物實驗室及生物材料庫>新進人員」。
 2.認可課程：工作人員、所(中心)及其實驗室及生材庫亦可自行辦理生物安全及生物保全課程。
 
 認可課程申請流程：
 1.工作人員、所(中心)及其實驗室及生材庫亦可自行辦理生物安全及生物保全課程。惟須於參加或辦理前2週，填寫「中央研究院生物安全訓練課程認可申請表」(如附件2)以電子郵件方式送生安會審核( 收件人為本院生安辦公室公務信箱(bsf@gate.sinica.edu.tw)，副本為生安辦公室業務承辦人陳先生(chenchengnan@gate.sinica.edu.tw)，核准後始納入認可課程。
 2.經生安會認可實體課程可重複辦理，免再次申請認可；惟認可實體課程名稱、教材或講師有更動時，則須重新申請認可。
 3.經生安會認可之數位課程，生安會得納入「中央研究院生物實驗室(不含高防護驗室)及生物材料庫(不含RG3 生材庫)新進人員指定生物安全及生物保全數位課程」，免再申請認可。
 4.新進人員如完全參加生安會認可課程，必須涵蓋生安會規定之類別(或 Main topic)課程及時數。如僅完成部分類別達規定時數者，仍視為未完成全部新進人員生物安全及生物保全基礎課程。
 
 訓練時數管理：
 1.具有SSO帳號之人員：
 (1)將SSO帳號與我的e政府帳號進行綁定後，完成數位學習課程後，該完成課程資訊將自動匯入中研院「全院同仁學習時數查詢管理系統」。
 (2)完成非本院數位學習專區課程(例如PHAC課程)後，學員須將完成課程證明之PDF檔以電子郵件寄給所(中心)生物安全管理員，再由生安管理員上傳時數至中研院「全院同仁學習時數查詢管理系統」。
 2.不具SSO帳號之人員：
 完成課程後，將完成課程證明之PDF檔以電子郵件寄給所(中心)生物安全管理員，再由生安管理員建檔至「中央研究院無 SSO 帳號生物實驗室/生材庫工作人員完成生物安全及生物保全訓練課程清單」。
 
 在職工作人員認可：
 新進人員如係持續於院外實驗室或生材庫工作者，且可提供近一年之在職訓練時數證明，得由負責人認定免上新進人員之課程。
 
 工作人員跨不同生物實驗室及生物材料庫工作：
 不論新進或在職人員，BSL-1實驗室、ABSL-1實驗室或RG1生材庫之工作人員，如欲到BSL-2實驗室、ABSL-2實驗室或 RG2生材庫工作，須於進入前再完成「中央研究院生物實驗室(不含高防護驗室)及生物材料庫(不含RG3生材庫)新進人員指定生物安全及生物保全數位課程」之「使用、保存RG2病原體、生物毒素、動物RG2病原體、人畜防疫檢體之BSL-2/ABSL-2實驗室及生材庫」未完成之課程。
 
 實驗室訓練：
 除依「中央研究院生物安全會生物實驗室及生物材料庫工作人員之生物安全訓練及考核規定」完成課程及時數外，另應依負責人及管理人的要求，完成該等實驗室自訂之生物安全專業或實務操作訓練，並通過考核，始可進行被授權之實驗操作。
 
 實驗室訓練方式：
 1.實體課程：由專業人員對工作人員進行實體授課，重點強調生物實驗操作中的安全注意事項。
 2.線上課程：通過線上學習平台學習生物安全理論知識、操作技能和風險評估等相關內容，達到自學效果。
 3.實務操作：由專業人員指導工作人員進行實務操作，重點培養工作人員的操作技能。
 
 實驗室訓練考核方式：
 1.學理考核：採取筆試或線上測驗方式進行考核。
 2.技能考核：由專業人員對工作人員進行實際操作考核。
 3.緊急應變考核：模擬生物安全風險狀況，評估工作人員的應變處置能力。
 
 實驗室訓練標準：
 負責人應訂定考核標準，並根據考核結果，對於未通過考核或表現不符合要求的工作人員，應提供補救措施和再訓練機會。
 
 實驗室(生材庫)訓練及考核監督：
 1.負責人及管理人負責監督實驗室、生材庫工作人員的生物安全訓練和考核情況，並確保符合法規要求及其持續有效。
 2.負責人或管理人應確認新進人員已完成規定之生物安全及生物保全基礎課程及時數，經所(中心)生物安全管理委員會同意，始可進入實驗室進行技術訓練及實驗操作，進入生材庫進行病原體存取及管理。
 3.實驗室、生材庫應接受中研院生安會及所(中心)生安管委會之生物安全審查，以驗證其訓練和考核符合法規要求及有效性。
 
 實驗室(生材庫)訓練及考核紀錄管理：
 實驗室、生材庫新進及在職人員之訓練及考核紀錄，由管理人或以系統保存至少3年。",學術,https://biosafety.sinica.edu.tw/archives/274d90e02e6ee120,陳政男 02-2789-9610
生物安全會,中央研究院生物安全會生物安全及生物保全教學光碟片借用申請單,"借用對象：
 中研院各研究所(中心)生物安全管理員。
 
 借用流程：
 借用人填具「中央研究院生物安全會生物安全及生物保全教學光碟片借用申請單」後，將紙本申請單攜至中研院生安辦公室(跨領域科技研究大樓6B12室)，於填寫「中央研究院生物安全會生物安全及生物保全教學光碟片借還登記表」，經生安辦公室審核後，提供借用的生安教育訓練課程光碟片。
 
 借用期限：
 申請日起，以3個月內為限。若無需再使用，請將光碟片送回生安辦公室，並註銷借用登記。若需再借用，請重新填具本申請單借用。
 
 完課結果：
 新進人員完課後，須取得合格測驗結果(60分合格)，在職人員由借用單位自行決定是否測驗。
 
 訓練時數管理：
 借用人須自行保管完訓人員授課資訊，並將具備SSO帳號人員的授課資訊填入於「個人學習時數課程資料匯入範本」再上傳至「全院同仁學習時數查詢管理系統」。",學術,https://biosafety.sinica.edu.tw/archives/a570fa0301c4f82e,陳政男 02-2789-9610
生物安全會,中央研究院生物安全會研究所(中心)離退人員持有感染性生物材料及管理生物實驗室(生物材料庫)處置規定,"目的：
 為利中研院研究所(中心)生物實驗室/生物材料庫即將離職人員或退休人員，能於離職前或退休前，完成持有感染性生物材料及管理實驗室之處置或移交，避免造成本院實驗室(生材庫)生物保全管理漏洞。
 
 對象：
 中研院各所(中心)研究人員及研究技術人員。
 
 申請時間：
 中研院各所(中心)離退人員於離職前1個月或退休前3個月，依「本院所(中心)離退人員持有感染性生物材料及管理實驗室(生材庫)處置流程」申請。
 
 審核「中央研究院生物安全會研究所(中心)離退人員持有感染性生物材料及管理生物實驗室(生物材料庫)處置及切結書」流程：
 「中央研究院生物安全會研究所(中心)離退人員持有感染性生物材料及管理生物實驗室(生物材料庫)處置及切結書」經生安辦公室負責本院生安會系統以及疾管署生安系統之業務承辦人確認及簽章後，再送本院生物安全主管核章。
 
 審核「中央研究院離職人員交代清單」流程：
 「中央研究院生物安全會研究所(中心)離退人員持有感染性生物材料及管理生物實驗室(生物材料庫)處置及切結書」完成生安會審核同意後，由生安辦公室室離退業務承辦人於離職交代清單核章，完成離退人員之生安會管理事項手續。",學術,https://biosafety.sinica.edu.tw/archives/f0e86e785cca36f8,"陳政男 02-2789-9610
 張雅智 02-2787-2660
 劉志鴻 02-2787-2661"
