category,title,context,group,url,contact
陽光法案,公職人員利益衝突迴避法,"公職人員若有應自行迴避卻未迴避，相關機關應如何處理？
依本法第9條規定，公職人員服務之機關團體、上級機關、指派、遴聘或聘任機關知公職人員有應自行迴避而未迴避情事者，應依職權令其迴避。基於行政上之監督關係，應由機關團體首長作成決定為之。而應迴避者為機關首長且無上級機關，由首長之職務代理人為之。但法律另有規定者，從其規定。

",政風,,政風室 02-2789-9452
陽光法案,公職人員利益衝突迴避法,"本法請託關說禁止之規範對象及禁止關說範圍為何？
現行條文係以公職人員之關係人為受規範之對象，目的在於避免公職人員之關係人利用公職人員之職權或職務影響力作為圖謀私利之工具，禁止關係人不得向「公職人員服務或受其監督之機關團體人員」以請託關說或其他不當方法，圖其本人或公職人員之利益。

",政風,,政風室 02-2789-9452
陽光法案,公職人員利益衝突迴避法,"公職人員或其關係人是否仍受交易行為禁止之規範？
公職人員或其關係人，倘全然無法與公職人員服務或受其監督之機關團體為交易或補助，恐失之過苛及過度限制人民之財產權與工作權，爰於本法第14條第1項增列但書排除規定如下：
一、依政府採購法以公告程序或同法第一百零五條辦理之採購。
二、依法令規定經由公平競爭方式，以公告程序辦理之採購、標售、標租或招標設定用益物權。
三、基於法定身分依法令規定申請之補助；或對公職人員之關係人依法令規定以公開公平方式辦理之補助，或禁止其補助反不利於公共利益且經補助法令主管機關核定同意之補助。
四、交易標的為公職人員服務或受其監督之機關團體所提供，並以公定價格交易。
五、公營事業機構執行國家建設、公共政策或為公益用途申請承租、承購、委託經營、改良利用國有非公用不動產。
六、一定金額以下之補助及交易。",政風,,政風室 02-2789-9452
陽光法案,公務員廉政倫理規範,"行政機關(構)間之互動是否應受本規範約束？
一、本規範係規範公務員個人行為：條文內容皆以公務員面對受贈財物、飲宴應酬、請託關說、兼職、出席演講等涉及公務倫理行為為中心，明定各類標準及處理方式。
二、政府機關（構）間之互動，非本規範之對象：政府機關（構）間之參訪、拜會及聯誼等活動因皆係公開為之，且為多數人所得共見共聞，並無利益衝突之虞，非本規範之對象。至於與政府機關（構）以外之個人、法人、團體或其他單位互動時，則需考量有無本規範第2點第2款所稱之與其職務有利害關係之情形，依本規範相關規定處理。

",政風,,政風室 02-2789-9449
陽光法案,公務員廉政倫理規範,"本規範第2點第3款但書規定：「同一年度來自同一來源受贈財物以新臺幣1萬元為限」，所稱「同一來源」為何？
同一來源指出於同一自然人、法人或團體而言。如係出於不同之個人或法人；或一為自然人一為法人或團體，均非所謂「同一來源」。


",政風,,政風室 02-2789-9449
陽光法案,公務員廉政倫理規範,"某所中心公務員/研究人員結婚，某立法委員致贈禮金有無金額限制？反之，如有立法委員子女結婚，公務員/研究人員可否致贈賀禮？
一、立法委員致贈禮金給公務員部分：
（一）立法委員對各部會有監督之權，二者有職務上利害關係：依據「立法院職權行使法」規定（第16條至第28條參照），立法院有聽取行政院報告及質詢之權限，行政院暨所屬各部會須對立法委員提出報告及接受質詢，因此，立法委員與各部會之間有職務上利害關係（本規範第2點第2款參照）。
（二）公務員因結婚受贈財物，市價以不超過正常社交禮俗標準：公務員得接受餽贈之金額，以立法委員個人不超過新臺幣3仟元，如立委偕配偶前往以二人名義致贈，得接受不超過新臺幣6仟元之禮金，同一年度來自於同一立法委員名義以不超過新臺幣1萬元為限。
二、立法委員子女結婚，公務員/研究人員贈送賀禮部分：
（一）本規範重點在於公務員收受與其職務有利害關係者之餽贈財物：公務員贈送他人財物部分，並無明文限制。
（二）對於與其職務有利害關係者之互動仍應審慎：本規範目的在引導公務員廉潔自持，避免外界質疑。因此，公務員謹慎妥處與其職務有利害關係之互動，建議比照本規範所定之各類標準。

",政風,,政風室 02-2789-9449
陽光法案,公務員廉政倫理規範,"公務員參加之飲宴應酬，如無職務上利害關係，是否意味可以恣意為之？
依據本規範第7點第2項規定，公務員受邀之飲宴應酬，雖與其無職務上利害關係，而與其身分、職務顯不相宜者，仍應避免。例如邀宴者係黑道大哥、股市作手或邀宴地點係有女陪侍之特種場所等，均與公務員之身分、職務顯不相宜。

",政風,,政風室 02-2789-9449
陽光法案,公務員廉政倫理規範,"公務員因生日，獲長官致贈蛋糕，可否接受？另若機關首長生日，部屬合資贈送蛋糕，可否收受？
一、公務員獲長官致贈蛋糕，屬長官對部屬之慰問範疇：雖長官與該名公務員間，有指揮監督關係，係與其職務有利害關係，惟該等行為屬長官之慰問，為本規範所允許（本規範第2點第2款、第4點第2款）。
二、部屬合資贈送蛋糕給長官，長官可以接受者限於市價新臺幣500元以下（本規範第4點第3款前段參照）。

",政風,,政風室 02-2789-9449
陽光法案,公務員廉政倫理規範,"公務員對於與其職務有利害關係者餽贈財物，該如何處理？
一、原則：對於與其職務有利害關係者餽贈財物，原則上應予拒絕。
二、例外：但有下列情形之一，且係偶發而無影響特定權利義務之虞時，得受贈之：
（一）屬公務禮儀。
（二）長官之獎勵、救助或慰問。
（三）受贈之財物市價在新臺幣五百元以下；或對本機關（構）內多數人為餽贈，其市價總額在新臺幣一千元以下。
（四）因訂婚、結婚、生育、喬遷、就職、陞遷異動、退休、辭職、離職及本人、配偶或直系親屬之傷病、死亡受贈之財物，其市價不超過正常社交禮俗標準。
三、處理程序：
（一）3日內處理：除有本規範第4點但書規定之情形外，應予拒絕或退還，並簽報其長官及知會政風機構；無法退還時，應於受贈之日起3日內，交政風機構處理。
（二）政風機構建議：政風機構應視受贈財物之性質及價值，提出付費收受、歸公、轉贈慈善機構或其他適當建議，簽報機關首長核定後執行。
（三）政風機構登錄建檔：政風機構受理受贈財物事件之知會或通知後，應即登錄建檔，至登錄表，其要項包含公務員與受贈財物者之基本資料、事由、事件內容大要、處理情形與建議及簽報程序。

",政風,,政風室 02-2789-9449
陽光法案,公務員廉政倫理規範,"本規範所稱「與其職務有利害關係」意義為何？
一、與其職務有利害關係，指個人、法人、團體或其他單位與本機關（構）或其所屬機關（構）間，具有下列情形之一者：
（一）業務往來、指揮監督或費用補（獎）助等關係。
（二）正在尋求、進行或已訂立承攬、買賣或其他契約關係。
（三）其他因本機關（構）業務之決定、執行或不執行，將遭受有利或不利之影響。
二、舉例說明：
（一）業務往來：特定行業或團體存在目的係居間、代理或協助自然人、法人等與政府機關有互動往來者。如八大行業與警察機關、律師與檢察機關或法院、地政士（代書）與國有土地管理機關或地政機關、會計師或代理記帳業者與稅務機關、建築師或技師與建築管理機關、報關行與海關、代檢業者與監理機關、防火管理人或消防技術士與消防機關等。
（二）指揮監督：如上級機關與所屬機關、長官與部屬、縣市議員與縣市政府、立法委員與行政院各部會、金融監督管理委員會與金融機構、經濟部與公司行號、交通部與交通事業機關等。
（三）費用補（獎）助：如文建會補助某藝文團體、內政部獎勵某公益團體、青輔會補助青創會、新聞局補助某藝術團體等。
（四）正在尋求、進行或訂立承攬、買賣或其他契約關係：如機關正在辦理勞務或財物採購招標作業，某廠商擬參與投標、已參與投標或已得標均屬之。
（五）其他契約關係：如與機關簽訂租賃契約等。
（六）其他因本機關（構）業務之決定、執行或不執行，將遭受有利或不利之影響：如公務員受理民眾之申請案；或公務員執行檢查、取締、核課業務之對象等。

",政風,,政風室 02-2789-9449
陽光法案,公務員廉政倫理規範,"本要點第5點第1項規定「請託關說事件，應由被請託關說者於三日內向所屬機關政風機構登錄」，「三日內」應如何計算？
所稱三日內，依據「行政程序法」第48條規定，其始日不計算在內；期間之末日為星期日、國定假日或其他休息日者，以其該日之次日為期間之末日。

",政風,,政風室 02-2789-9449
陽光法案,公務員廉政倫理規範,"「行政院及所屬機關機構請託關說登錄查察作業要點」於101年9月7日施行後，公務員遇有「請託關說」時，是否僅依本要點處理即可，無需再依「公務員廉政倫理規範」相關規定辦理？
規範對象遇有「請託關說」時，可先檢視事件內容，如涉有符合本要點第3點規定時，受理登錄人員應依規定於請託關說登錄作業系統登錄；如請託關說事件內容尚未能判定有無符合本要點第3點規定，或雖不符合本要點第3點規定，惟符合「公務員廉政倫理規範」規定時，可依該規範第11點規定辦理登錄，但無需登錄於請託關說登錄作業系統。",政風,,政風室 02-2789-9449
