category,title,context,group,url,contact
院級會議,院務會議,中研院院務會議研究人員代表任期2年，現任(第11屆)院務會議研究人員代表任期為民國112年(2023年)4月18日至民國114年(2025年)4月17日止。現任院務會議研究人員代表名單可於以下網址查詢：https://www.sinica.edu.tw/Tab/8/1,,https://www.sinica.edu.tw/Tab/8/1,秘書處議事科
院級會議,院務會議,中研院歷屆院務會議研究人員代表名單可於以下網址查詢：https://www.sinica.edu.tw/Tab/8/2,,https://www.sinica.edu.tw/Tab/8/2,秘書處議事科
院級會議,院務會議,中研院院務會議以3個月開會1次為原則，必要時得召開臨時會。,,https://www.sinica.edu.tw/CP/419,秘書處議事科
院級會議,院務會議,中研院歷次院務會議紀錄(自民國87年(1998年))起可於中研院院網查詢，網址如下：https://www.sinica.edu.tw/Tab/8/4,,https://www.sinica.edu.tw/Tab/8/4,秘書處議事科
立法院,立法院,中央研究院隸屬於總統府，但中研院之預算仍受立法院監督審查。,,,秘書處議事科
立法院,立法院,中研院到立法院進行業務報告的書面資料可至立法院議事暨公報資訊網查詢。,,https://ppg.ly.gov.tw/ppg/,秘書處議事科
政策建議,政策建議書,中研院共出版了18本政策建議書(截至民國113年(2024年)8月12日)。,,https://www.sinica.edu.tw/CP/171,秘書處議事科
政策建議,政策建議書,央研究院撰寫政策建議書的研議小組由中研院院士、國內外相關領域的專家學者組成。,,https://www.sinica.edu.tw/CP/171,秘書處議事科
政策建議,政策建議書,中央研究院期望政策建議書能引發社會對相關問題的多元思辨，以利政府決策及研擬執行方案。,,https://www.sinica.edu.tw/CP/171,秘書處議事科
院級會議,院務會議,明年(民國115年(2026年))中研院院務會議召開日期：115年第1次院務會議於115年1月8日召開、115年第2次院務會議於115年4月9日召開、115年第3次院務會議於115年7月23日召開、115年第4次院務會議於115年10月8日召開。（會議日期如有異動，請參照正式開會通知）,,https://www.sinica.edu.tw/Tab/8,秘書處議事科
院級會議,評議會,今年(民國114年(2025年))中研院評議會召開日期：第25屆評議會第4次會議於114年4月26日召開、第25屆評議會第5次會議於114年12月13日召開。（會議日期如有異動，請參照正式開會通知）,,https://www.sinica.edu.tw/Timeline/57?Datas_Query.eventCID=4&Datas_Query.instCode=02&Datas_Query.keyword=%E8%A9%95%E8%AD%B0%E6%9C%83&Datas_Query.NowYearMonth=2024-10-01&Datas_Query.division=,秘書處議事科
