category,title,context,group,url,contact
館場,學術活動中心,"中央研究院學術活動中心位於台北市南港區，交通資訊詳如網頁說明(https://www.sinica.edu.tw/CL/9)
 
 學術活動中心網址：https://dga.sinica.edu.tw/posts/78725
 
 學術活動中心設置120間客房、1間劇院型大禮堂及5間會議室。
 
 中央研究院不定期於學術活動中心舉辦藝文活動，相關訊息可參考中央研究院網頁。(https://www.sinica.edu.tw/ch)
 
 學術活動中心內美食街依各廠商推出多樣性餐點，最新進駐廠商名單可參考學術活動中心網頁。(https://dga.sinica.edu.tw/pages/1391)
 
 學術活動中心客房中央研究院員工享有院內價訂房(https://dga.sinica.edu.tw/posts/78730)
 
 學術活動中心各餐廳廠商提供的員工優惠價，請參考學術活動中心網頁。(https://dga.sinica.edu.tw/pages/1391)
 
 有關學術活動中心的最新資訊請進入中研院學術活動中心網頁，點選最新消息。(https://dga.sinica.edu.tw/pages/1389)",生活,https://dga.sinica.edu.tw/posts/78725,02-2785-2717#9
館場,蔡元培紀念館,"蔡元培紀念館在胡適院長任內籌資興建，並於1960年落成，是本院早年召開院士會議及評議會的所在地。
 
 地址: 11529台北市南港區研究院路二段128號，中央研究院院內
 
 蔡元培紀念館位在中央研究院院內，沿著數理大道直行，自資訊科技創新研究中心旁斜坡上行即可找到目的地。
 
 蔡元培紀念館文獻庫開館時間：週三及週四10：00~16：00；國定假日、連假休館。",生活,https://dga.sinica.edu.tw/posts/116964,02-2785-2717#4028
館場,嶺南美術館,"嶺南美術館展出嶺南畫派近百年來的作品，觀眾可以藉此了解嶺南畫派的起源與發展。
 
 嶺南美術館開館時間週二至週五12：30~16：30；週六10：00~12：00、12:30~16:30；週日、週一及國定假日休館。
 
 嶺南美術館網址：https://lnfam.sinica.edu.tw",生活,https://lnfam.sinica.edu.tw,02-2789-9937
館場,綜合體育館,"綜合體育館提供的運動設施包括籃(排)球場、網球場、羽(桌)球場、健身房、韻律教室、PU室內慢跑道、標準游泳池等。
 
 員工在綜合體育館可以享受院內優惠價，詳請請連結網址參考收費價目表。(https://dga.sinica.edu.tw/pages/1396)
 
 綜合體育館設施開放時間：每日上午 06：00至晚上22：00 。
 綜合體育館泳池開放時間：每日上午 06：00至晚上21：30 。
 綜合體育館泳池清潔時間：每日上午11：30至12：00及16：30至17：00。
 綜合體育館休館時間：每週一早上06：00至中午12：00及春節休館。
 
 綜合體育館僅供場地租借，沒有開設課程。
 
 以院內電子信箱上網註冊帳號後即可自行線上租借場地。(https://gym.dga.sinica.edu.tw/login.html)
 
 院內有韻律組康樂會，有定期開設韻律課程可利用。
 
 室內慢跑道位於綜合體育館2樓，內圈138公尺、中圈144公尺、外圈150公尺。
 
 綜合體育館有開放一般民眾使用相關價位，請參考體育館網頁收費價目表。(https://dga.sinica.edu.tw/pages/1396)
 
 中央研究院員工請攜帶識別證進入綜合體育館使用，可憑證收取院內優惠價。
 
 綜合體育館僅開放1樓大廳可食用輕食，其餘各設施皆有規範，不得攜帶飲料、食品入場，礦泉水及運動飲料除外並請小心飲用。",生活,https://dga.sinica.edu.tw/posts/78849,02-2785-2717#7328
健康,醫務室,中央研究院醫務室地點位於綜合體育館1樓，上班時間可辦理預約看診登記、健康衛生諮詢及緊急傷病處理等相關事項。,生活,https://dga.sinica.edu.tw/posts/78878,02-2789-9437
健康,臨場健康服務,"臨場健康服務為透過健康服務醫護人員共同參與職場安全衛生推動，有助於預防職業災害及職業病的發生，亦可提升勞工的身心健康與工作能力。
 
 中央研究院依據 勞動部 勞工健康保護規則 訂定 中央研究院四大健康保護及預防計畫，並依各單位需求辦理勞工臨場健康服務。
 
 中央研究院各單位可視需要填報 中央研究院健康服務申請表 提出申請臨場健康服務。
 
 中央研究院四大健康保護及預防計畫 及 中央研究院健康服務申請表 下載頁面如後(https://ehsmd.dga.sinica.edu.tw/posts/141472)",生活,https://ehsmd.dga.sinica.edu.tw/posts/141472,02-2789-8862
安全,實驗室人員環安衛教育訓練,實驗室人員環安衛教育訓練課程資訊請參閱環安科網站(https://ehsmd.dga.sinica.edu.tw/posts/141519),生活,https://ehsmd.dga.sinica.edu.tw/posts/141519,02-2789-2667
安全,災害事故應變通報,災害事故應變通報流程請參閱(https://ehsmd.dga.sinica.edu.tw/posts/141518),生活,https://ehsmd.dga.sinica.edu.tw/posts/141518,02-2789-9475
工程,高低壓用電、電話業務、路燈巡檢、水電修繕,"總務處水電房專責中央研究院院區高低壓用電設備維護，以及院區電話、路燈巡檢、水電設備等小型修繕工作。
 如有上述院區電話、路燈故障、電梯維護等問題，敬請洽詢總務處營繕科水電房，電話02-2789-9708。",生活,https://dga.sinica.edu.tw/posts/184164,02-2789-9708
工程,重大工程,南部院區計畫為中央研究院近期重點計畫，如有興建階段相關問題，敬請洽詢總務處營繕科，電話02-2789-9430、02-2787-2616、02-27872624。,生活,https://dga.sinica.edu.tw/posts/170387,"02-2789-9430
 02-2787-2616
 02-2787-2624"
工程,土建維護,如有中央研究院院區道路破損、建築物修繕通報等院內土木建築相關問題，敬請洽詢總務處營繕科，電話02-2789-9996、02-2787-2560。,生活,https://dga.sinica.edu.tw/posts/184164,"02-2789-9996
 02-2787-2560"
工程,機電維護,如有空調設備故障通報等中央研究院院內機電相關問題，敬請洽詢總務處營繕科，電話02-2789-8717、02-2787-2566。,生活,https://dga.sinica.edu.tw/posts/184164,"02-2789-8717
 02-2787-2566"
工程,整體規劃,中央研究院院區建築及環境整體規劃，將改變院區以往零星式之改建新建方式，訂定全院性建築及景觀設計原則，並奠定未來短、中、長期建築更新計畫之執?基準及因應對策。,生活,https://dga.sinica.edu.tw/posts/170385,02-2789-8716
工程,公共藝術,中央研究院公共藝術網址如下(https://publicart.dga.sinica.edu.tw/),生活,https://publicart.dga.sinica.edu.tw/,02-2789-8714
交通,交通資訊,"中央研究院南部院區所在地址 711010臺南市歸仁區歸仁十三路一段100號，
 交通資訊：
 (一)步行：由高鐵臺南站1號出口出站，沿歸仁十三路一段步行約15~20分鐘，南部院區即在右前方。
 (二)公車：
 搭乘公車紅14線至「中央研究院南部院區」，即可抵達南部院區。
 搭乘公車62路、H31、綠16、紅3及紅14線至「高鐵台南站」，沿歸仁十三路一段步行約15~20分鐘，南部院區即在右前方。
 詳細時刻表請洽大臺南公車網站(https://2384.tainan.gov.tw/newtnbusweb/index.html?Lang=cht)。
 (三)火車
 搭乘沙崙線至「沙崙」，出站後沿歸仁十三路一段步行約15~20分鐘，南部院區即在右前方。
 (四)高鐵
 臺南高鐵站下車，由高鐵臺南站1號出口出站，沿歸仁十三路一段步行約15~20分鐘，南部院區即在右前方。
 (五)自行開車
 86快速道路→下11大潭交流道→朝大潭前進→左轉進入高鐵大道→順行進入武當路→左轉歸仁十二路→直行進入歸仁十三路一段，南部院區即在右前方。",生活,https://dscs.sinica.edu.tw/pages/3215,06-2163633
住宿,宿舍資訊,"有關南部院區住宿資訊請參閱：
 https://dscs.sinica.edu.tw/pages/4401",生活,https://dscs.sinica.edu.tw/pages/4401,06-2163641
交通,停車資訊,"有關南部院區停車資訊請洽郭小姐 06-2163632
 Email ：knight@gate.sinica.edu.tw",生活,https://dscs.sinica.edu.tw/pages/4234,06-2163632
館場,南部院區人文及社會研究基地數位圖書檔案室,"南院數位圖檔室為中研院本院資源服務的延伸，中研院各所採購之電子資料庫95%以上可於數位圖檔室使用，可參閱中研院圖書館線上資料庫清單。另外，數位圖檔室同時整合提供人文組各所重要的數位典藏資源，例如：史語所「內閣大庫」、「善本古籍」資料庫；近史所檔案館館藏資源系統；臺史所檔案館「臺灣史檔案資源系統」。「數位圖檔室」提供「一站式」的資源服務，歡迎各界蒞臨使用本院人文組各所豐富的數位研究資源。
 開放時間：週一、週三-13：30~17：00
 週二、週四-9：00~12：00、13：30~17：00
 地址：臺南市歸仁區歸仁十三路一段100號綜合大樓3樓
 電話：06-2163800
 FB：https://www.facebook.com/profile.php?id=61558611787406
 
 詳情請參閱：https://dscs.sinica.edu.tw/posts/183372",生活,https://dscs.sinica.edu.tw/posts/183372,6-2163800
